"WORD","POS"
"لوکسمبورګ","Noun"
"لوکړ","Noun"
"لولپاند","Adjective"
"لولپه","Adjective"
"لولکی","Noun"
"لولو","Noun"
"لولۍ","Noun"
"لومبړ","Noun"
"لومکه","Noun"
"لومنې","Noun"
"لومه","Noun"
"لومړنی","Adjective"
"لومړی","Adjective"
"لومړی وزير","Noun"
"لوند","Adjective"
"لوند خيشت","Adjective"
"لوندوالی","Noun"
"لونل","Verb"
"لونټه","Adjective"
"لونټی مونټی","Adjective"
"لونډ","Adjective"
"لونډه","Adjective"
"لونګ","Noun"
"لونګين","Noun"
"لونګۍ","Noun"
"لونګۍ","Noun"
"لوه","Noun"
"لوهه","Noun"
"لوي","Adjective"
"لوينه","Noun"
"لويوالی","Noun"
"لويول","Verb"
"لويي","Noun"
"لوټ","Noun"
"لوټ","Noun"
"لوټکی","Noun"
"لوټمار","Noun"
"لوټماله","Noun"
"لوټه","Noun"
"لوټول","Verb"
"لوټي","Adjective"
"لوټېدل","Verb"
"لوڅ","Adjective"
"لوڅکه","Noun"
"لوڅکی","Adjective"
"لوڅول","Verb"
"لوڅې پوڅې","Noun"
"لوڅېدل","Verb"
"لوړ","Adjective"
"لوړ","Noun"
"لوړتيا","Noun"
"لوړل","Verb"
"لوړه","Noun"
"لوړوالی","Noun"
"لوړې ځورې","Noun"
"لوړېدل","Verb"
"لوږه","Noun"
"لوښتی","Noun"
"لوښه","Noun"
"لوښی","Noun"
"لوګر","Noun"
"لوګر","Noun"
"لوګری","Noun"
"لوګن","Adjective"
"لوګه","Noun"
"لوګړ","Noun"
"لوګی","Noun"
"لوی","Adjective"
"لوېدل","Verb"
"لوېديځ","Noun"
"لوېشت","Noun"
"لوېشتکی","Noun"
"لوېشتول","Verb"
"لوېشتينک","Noun"
"لوېښت","Noun"
"ليا","Adverb"
"ليار","Noun"
"لياقت","Noun"
"لياړې","Noun"
"ليبراليزم","Noun"
"ليبيا","Noun"
"ليت","Adjective"
"ليت","Noun"
"ليت پيت","Adjective"
"ليتاړه","Noun"
"ليتر","Noun"
"ليتری","Adjective"
"ليتوګرافي","Noun"
"ليچی","Noun"
"ليد","Noun"
"ليدل","Verb"
"ليدل کتل","Noun"
"ليدنه","Noun"
"ليده پيده","Adverb"
"ليدونکی","Noun"
"ليره","Noun"
"ليريتوب","Noun"
"ليريوالی","Noun"
"ليرې","Adjective"
"ليس","Noun"
"ليسانس","Noun"
"ليسانسه","Noun"
"ليست","Noun"
"ليک","Noun"
"ليک دود","Noun"
"ليکل","Verb"
"ليکن","Adverb"
"ليکنه","Noun"
"ليکه","Noun"
"ليکوال","Noun"
"ليکوالي","Noun"
"ليکونکی","Noun"
"ليلا","Noun"
"ليلام","Noun"
"ليلامول","Verb"
"ليلامي","Adjective"
"ليليه","Noun"
"ليمڅی","Noun"
"لين دواني","Noun"
"لينده","Noun"
"ليندۍ","Noun"
"لينن","Noun"
"لينوټايپ","Noun"
"لينځکه","Noun"
"لينډا","Adjective"
"لينګته","Noun"
"لينګور","Adjective"
"لينګی","Noun"
"ليه","Adjective"
"ليول","Verb"
"ليوه","Noun"
"ليټۍ","Noun"
"ليډر","Noun"
"لټ","Adjective"
"لټ","Noun"
"لټ پټ","Noun"
"لټپېر","Noun"
"لټرۍ","Noun"
"لټکه","Noun"
"لټل","Verb"
"لټنډ","Adjective"
"لټه","Noun"
"لټول","Verb"
"لټون","Noun"
"لټونه","Noun"
"لټوونکی","Noun"
"لټي","Noun"
"لټېدل","Verb"
"لټېره","Adjective"
"لڅ","Adjective"
"لڅ پڅ","Adjective"
"لڅ لپړ","Adjective"
"لڅ لغړ","Adjective"
"لڅاوو","Noun"
"لڅتوب","Noun"
"لڅتيا","Noun"
"لڅوالی","Noun"
"لڅول","Verb"
"لڅېدل","Verb"
"لډر","Adjective"
"لډه","Noun"
"لډو","Noun"
"لړ","Noun"
"لړاک","Adjective"
"لړاوو","Adjective"
"لړبکه","Noun"
"لړره","Noun"
"لړز","Noun"
"لړزاند","Adjective"
"لړزنده","Adjective"
"لړزول","Verb"
"لړزېدل","Verb"
"لړل","Verb"
"لړم","Noun"
"لړمون","Noun"
"لړمۍ","Noun"
"لړومی","Adjective"
"لړومی","Noun"
"لړونی","Noun"
"لړۍ","Noun"
"لږ","Adjective"
"لږترلږه","Adverb"
"لږوالی","Noun"
"لږول","Verb"
"لږوډير","Adverb"
"لږڅه","Adverb"
"لږېدل","Verb"
"لښته","Noun"
"لښتی","Noun"
"لښتۍ","Noun"
"لښکر","Noun"
"لښکرکوټ","Noun"
"لښکی","Noun"
"لښل","Verb"
"لښونی","Noun"
"لګ لګ","Noun"
"لګاوو","Adjective"
"لګن","Noun"
"لګه درګه","Noun"
"لګيا","Adjective"
"لګيدل","Verb"
"لګډ","Noun"
"لګښت","Noun"
"لګېدل","Verb"
"لی","Noun"
"لېپړی","Noun"
"لېت پېت","Adjective"
"لېچ","Noun"
"لېچن","Noun"
"لېچه","Noun"
"لېربه","Noun"
"لېربون","Noun"
"لېرګۍ","Noun"
"لېرۍ","Noun"
"لېسه","Noun"
"لېکه","Noun"
"لېله","Noun"
"لېمه","Noun"
"لېمو","Noun"
"لېو","Noun"
"لېوال","Adjective"
"لېور","Noun"
"لېونتوب","Noun"
"لېونسدی","Adjective"
"لېونغرتی","Adjective"
"لېونغری","Adjective"
"لېونی","Adjective"
"لېوول","Verb"
"لېوړۍ","Noun"
"لېيل","Verb"
"لېڅه","Noun"
"لېړ","Noun"
"لېړجن","Noun"
"لېږد","Noun"
"لېږدول","Verb"
"لېږديدل","Verb"
"لېږل","Verb"
"لېږمي","Noun"
"لېښ","Noun"
"لېښل","Verb"
"لېښل","Verb"
"م م","abbreviation"
"ما","proNoun"
"مابين","Noun"
"ماپښين","Noun"
"مات","Adjective"
"ماتاوۍ","Noun"
"ماتاوۍ","Noun"
"ماته","Noun"
"ماتوالی","Noun"
"ماتوره","Noun"
"ماتول","Verb"
"ماتومی","Noun"
"ماتوړ","Noun"
"ماتې","Noun"
"ماتېدل","Verb"
"ماجت","Noun"
"ماجر","Noun"
"ماجراجويي","Noun"
"ماچې","Noun"
"ماخذ","Noun"
"ماخستن","Noun"
"ماده","Noun"
"مادون","Noun"
"مادي","Adjective"
"مار","Noun"
"ماربچړی","Noun"
"مارپيچ","Adjective"
"مارچ","Noun"
"مارشال","Noun"
"مارغه","Noun"
"مارک","Noun"
"مارکس","Noun"
"مارکسيزم","Noun"
"مارکسيست","Noun"
"مارکيټ","Noun"
"ماره","Noun"
"مارګير","Noun"
"مازاد","Noun"
"مازديګر","Noun"
"مازغه","Noun"
"مازې","Adverb"
"ماسته","Noun"
"ماسختن","Noun"
"ماسټر","Noun"
"ماسۍ","Noun"
"ماش","Noun"
"ماشه","Noun"
"ماشوم","Noun"
"ماشومتوب","Noun"
"ماشي","Adjective"
"ماشين","Noun"
"ماشينخانه","Noun"
"ماشيندار","Noun"
"ماشينکار","Noun"
"ماشيني","Adjective"
"ماضي","Adjective"
"ماغزه","Noun"
"ماغوت","Noun"
"ماغوت","Noun"
"مافوق","Adjective"
"ماکو","Noun"
"ماکولات","Noun"
"مال","Noun"
"مالامال","Adjective"
"مالت","Noun"
"مالدار","Noun"
"مالش","Noun"
"مالک","Noun"
"مالکيت","Noun"
"ماله","Noun"
"مالوچ","Noun"
"مالي","Adjective"
"ماليات","Noun"
"ماليار","Noun"
"ماليخوليا","Noun"
"ماليده","Noun"
"ماليزيا","Noun"
"ماليکيول","Noun"
"ماليه","Noun"
"مالټا","Noun"
"مالټه","Noun"
"مالڅړ","Noun"
"مالګن","Adjective"
"مالګنی","Noun"
"مالګه","Noun"
"مالګوبی","Noun"
"مالګين","Adjective"
"مالګړوبی","Noun"
"مالېدل","Verb"
"ماما","Noun"
"مامته","Noun"
"مامک","Noun"
"مامور","Noun"
"ماموريت","Noun"
"مامورين","Noun"
"ماموس","Adjective"
"ماموسۍ","Noun"
"ماموی","Noun"
"مامي","Noun"
"مانا","Noun"
"مانجه","Noun"
"مانده","Noun"
"ماندينه","Noun"
"مانع","Noun"
"مانه","Noun"
"مانوره","Noun"
"مانوس","Adjective"
"مانډه","Noun"
"ماهر","Noun"
"ماهيت","Noun"
"ماهيګير","Noun"
"ماهی","Noun"
"ماورا","Adverb"
"مايع","Noun"
"مايکروفون","Noun"
"مايل","Adjective"
"ماينه","Noun"
"مايه","Noun"
"مايه","Noun"
"مايوس","Adjective"
"ماټرياليزم","Noun"
"ماټرياليسټ","Noun"
"ماټوره","Noun"
"ماټۍ","Noun"
"ماښام","Noun"
"ماښامی","Noun"
"ماڼه","Noun"
"ماڼو","Noun"
"ماڼيجن","Noun"
"ماڼيچغ","Noun"
"ماڼګی","Noun"
"ماڼی","Noun"
"ماڼۍ","Noun"
"مباح","Adjective"
"مباحثه","Noun"
"مبادله","Noun"
"مبادي","Noun"
"مبارز","Adjective"
"مبارزه","Noun"
"مبارک","Adjective"
"مبارکي","Noun"
"مبالغه","Noun"
"مباني","Noun"
"مباهات","Noun"
"مبتدا","Noun"
"مبتدی","Noun"
"مبتذل","Adjective"
"مبتکر","Adjective"
"مبتلا","Adjective"
"مبحث","Noun"
"مبدا","Noun"
"مبرز","Noun"
"مبرم","Adjective"
"مبصر","Noun"
"مبل","Noun"
"مبلغ","Noun"
"مبلغ","Noun"
"مبنا","Noun"
"مبهم","Adjective"
"متابعت","Noun"
"متاثر","Adjective"
"متاخر","Adjective"
"متاذی","Adjective"
"متار","Noun"
"متارکه","Noun"
"متاز","Adjective"
"متاسف","Adjective"
"متاسفانه","Adverb"
"متاع","Noun"
"متانت","Noun"
"متاهل","Adjective"
"متبحر","Adjective"
"متتبع","Adjective"
"متجانس","Adjective"
"متجاوز","Adjective"
"متجسس","Adjective"
"متحجر","Adjective"
"متحد","Adjective"
"متحدالمال","Adjective"
"متحرک","Adjective"
"متحول","Adjective"
"متحير","Adjective"
"متخاصم","Adjective"
"متخصص","Noun"
"متداول","Adjective"
"متدين","Adjective"
"متر","Noun"
"مترادف","Adjective"
"متراکم","Adjective"
"مترجم","Noun"
"متردد","Adjective"
"مترغزي","Noun"
"مترقي","Adjective"
"متره","Noun"
"مترو","Noun"
"متروک","Adjective"
"متروکه","Noun"
"متري","Adjective"
"متزلزل","Adjective"
"متساوي","Adjective"
"متساوي الاضلاع","Noun"
"متساوي الساقين","Noun"
"متشبث","Adjective"
"متشتت","Adjective"
"متشکر","Adjective"
"متشکل","Adjective"
"متشنج","Adjective"
"متصاعد","Adjective"
"متصدي","Noun"
"متصل","Adjective"
"متضاد","Adjective"
"متضرر","Adjective"
"متضمن","Adjective"
"متعاهد","Adjective"
"متعدد","Adjective"
"متعدي","Adjective"
"متعرض","Adjective"
"متعصب","Adjective"
"متعفن","Adjective"
"متعلق","Adjective"
"متعلم","Noun"
"متعهد","Adjective"
"متغيرا","Adjective"
"متفاوت","Adjective"
"متفرق","Adjective"
"متفرقه","Adjective"
"متفق","Adjective"
"متفکر","Adjective"
"متقابل","Adjective"
"متقاعد","Adjective"
"متقبل","Adjective"
"متقدم","Adjective"
"متقلب","Adjective"
"متقي","Adjective"
"متکامل","Adjective"
"متکبر","Adjective"
"متکفل","Adjective"
"متکلم","Adjective"
"متکي","Adjective"
"متل","Noun"
"متمادي","Adjective"
"متمارض","Adjective"
"متمايز","Adjective"
"متمايل","Adjective"
"متمتع","Adjective"
"متمدن","Adjective"
"متمرد","Adjective"
"متمرکز","Adjective"
"متملق","Adjective"
"متمم","Adjective"
"متمني","Adjective"
"متمول","Adjective"
"متن","Noun"
"متناسب","Adjective"
"متناقض","Adjective"
"متناهي","Adjective"
"متناوب","Adjective"
"متنبه","Adjective"
"متنفر","Adjective"
"متنقد","Adjective"
"متنوع","Adjective"
"متنګ","Noun"
"مته","Noun"
"مته","Noun"
"متهم","Adjective"
"متهور","Adjective"
"متواتر","Adjective"
"متوازي","Adjective"
"متواضع","Adjective"
"متوالي","Adjective"
"متوجه","Adjective"
"متوحش","Adjective"
"متورم","Adjective"
"متوسط","Adjective"
"متوسطه","Noun"
"متوسل","Adjective"
"متوطن","Adjective"
"متوفی","Adjective"
"متوقع","Adjective"
"متوقف","Adjective"
"متولد","Adjective"
"متولي","Noun"
"متيازن","Adjective"
"متيازي","Noun"
"متيقن","Adjective"
"متين","Adjective"
"متړ","Adjective"
"متی","Adjective"
"مثال","Noun"
"مثانه","Noun"
"مثبت","Adjective"
"مثقال","Noun"
"مثل","Noun"
"مثلث","Noun"
"مثلثات","Noun"
"مثمر","Adjective"
"مثنوي","Noun"
"مثنی","Noun"
"مجادله","Noun"
"مجارستان","Noun"
"مجاز","Adjective"
"مجاز","Noun"
"مجازات","Noun"
"مجازي","Adjective"
"مجال","Noun"
"مجاني","Adjective"
"مجاهد","Adjective"
"مجاهدت","Noun"
"مجاهده","Noun"
"مجاور","Adjective"
"مجاورت","Noun"
"مجبور","Adjective"
"مجبورول","Verb"
"مجبوري","Noun"
"مجبوريت","Noun"
"مجبوريدل","Verb"
"مجتهد","Noun"
"مجدد","Adjective"
"مجذوب","Adjective"
"مجذوم","Adjective"
"مجرب","Adjective"
"مجرد","Adjective"
"مجرم","Noun"
"مجره","Noun"
"مجروح","Adjective"
"مجزا","Adjective"
"مجسم","Adjective"
"مجسمه","Noun"
"مجسمه جوړونکی","Noun"
"مجعد","Adjective"
"مجلا","Noun"
"مجلد","Adjective"
"مجلس","Noun"
"مجلل","Adjective"
"مجله","Noun"
"مجمر","Noun"
"مجمع","Noun"
"مجمع الجزاير","Noun"
"مجمل","Adjective"
"مجمه","Noun"
"مجموعه","Noun"
"مجنون","Noun"
"مجنون بيد","Noun"
"مجهز","Adjective"
"مجهول","Adjective"
"مجهول الهويه","Adjective"
"مجوس","Noun"
"مجۍ","Noun"
"مچ","Noun"
"مچ وژی","Noun"
"مچبڼک","Noun"
"مچپړانګ","Noun"
"مچچکی","Noun"
"مچخ","Noun"
"مچر","Noun"
"مچردانۍ","Noun"
"مچرکی","Noun"
"مچرۍ","Noun"
"مچشړ","Noun"
"مچشړونی","Noun"
"مچغنه","Noun"
"مچک","Noun"
"مچکه","Noun"
"مچکي","Noun"
"مچلوغزه","Noun"
"مچلوغه","Noun"
"مچمچۍ","Noun"
"مچنوغزه","Noun"
"مچنې","Noun"
"مچه","Noun"
"مچول","Verb"
"مچوړې","Noun"
"مچړۍ","Noun"
"مچۍ","Noun"
"محاذ","Noun"
"محاربه","Noun"
"محاسب","Noun"
"محاسبه","Noun"
"محاصره","Noun"
"محاط","Adjective"
"محافظ","Noun"
"محافظه","Noun"
"محاق","Noun"
"محاکمه","Noun"
"محال","Adjective"
"محاوره","Noun"
"محبت","Noun"
"محبس","Noun"
"محبوب","Noun"
"محبوبه","Noun"
"محبوبيت","Noun"
"محبوس","Noun"
"محتاج","Adjective"
"محتاط","Adjective"
"محترقه مواد","Noun"
"محترم","Adjective"
"محترمانه","Adverb"
"محتسب","Noun"
"محتکر","Noun"
"محتمل","Adjective"
"محتوا","Noun"
"محتويات","Noun"
"محتوی","Noun"
"محجوب ","Adjective"
"محجوبيت","Noun"
"محدب","Adjective"
"محدود","Adjective"
"محذوف","Adjective"
"محراب","Noun"
"محراق","Noun"
"محرر","Noun"
"محرقه","Noun"
"محرک","Adjective"
"محرم","Adjective"
"محرم","Noun"
"محرمانه","Adverb"
"محروقات","Noun"
"محروم","Adjective"
"محزون","Adjective"
"محسک","Adjective"
"محسنات","Noun"
"محسوس","Adjective"
"محسوسات","Noun"
"محشر","Noun"
"محشور","Adjective"
"محصل","Noun"
"محصور","Adjective"
"محصول","Noun"
"محض","Adverb"
"محظوظ","Adjective"
"محفظه کار","Noun"
"محفل","Noun"
"محفوظ","Adjective"
"محقر","Adjective"
"محقق","Noun"
"محک ","Noun"
"محکم ","Adjective"
"محکمه","Noun"
"محکوم","Adjective"
"محل","Noun"
"محله","Noun"
"محلول","Noun"
"محلي","Adjective"
"محمد","Noun"
"محمول","Noun"
"محنت","Noun"
"محو ","Noun"
"محور ","Noun"
"محوطه","Noun"
"محول","Adjective"
"محيط","Noun"
"محيل","Adjective"
"مخ","Noun"
"مخ په مخ","Adverb"
"مخ پورته","Adverb"
"مخ سپينی","Noun"
"مخ کاته","Noun"
"مخ وچونی","Noun"
"مخابره","Noun"
"مخارج","Noun"
"مخاصم","Adjective"
"مخاطب","Adjective"
"مخالف","Adjective"
"مخالفت","Noun"
"مخامخ","Adverb"
"مخامخ کيدل","Verb"
"مخامخول","Verb"
"مخاوی","Adjective"
"مخبر","Noun"
"مخپوټی","Noun"
"مخپيټک","Noun"
"مختار","Adjective"
"مخترع","Noun"
"مختصات","Noun"
"مختصر","Adjective"
"مختل","Adjective"
"مختلس","Noun"
"مختلط","Adjective"
"مختلف  ","Adjective"
"مختلف الاضلاع","Noun"
"مختلونی","Adjective"
"مختنق","Adjective"
"مختورن","Adjective"
"مختوری","Adjective"
"مختولي","Noun"
"مخدره مواد","Noun"
"مخرب","Adjective"
"مخرج","Noun"
"مخروبه","Noun"
"مخروج","Adjective"
"مخروط","Noun"
"مخروطي","Adjective"
"مخروڼی","Noun"
"مخزن","Noun"
"مخصوص","Adjective"
"مخفف","Adjective"
"مخفي","Adjective"
"مخکنی","Adjective"
"مخکي","Adverb"
"مخکينی","Adjective"
"مخکښ","Adjective"
"مخل","Noun"
"مخلص","Adjective"
"مخلوط","Adjective"
"مخلوع","Adjective"
"مخلوق","Noun"
"مخمس","Noun"
"مخمل","Noun"
"مخمور","Adjective"
"مخنيوی","Noun"
"مخنی","Adjective"
"مخه","Noun"
"مخه ښه","Noun"
"مخور","Adjective"
"مخيله","Noun"
"مخی","Noun"
"مد","Noun"
"مداح","Noun"
"مداحي","Noun"
"مداخله","Noun"
"مداري","Noun"
"مدافع","Adjective"
"مدافعه","Noun"
"مدام","Adverb"
"مداوا","Noun"
"مداوم","Adjective"
"مدبر","Adjective"
"مدح","Noun"
"مدخل","Noun"
"مدد","Noun"
"مددګار","Noun"
"مدرس","Noun"
"مدرسه","Noun"
"مدرک","Noun"
"مدعا","Noun"
"مدعی عليه","Noun"
"مدغم","Adjective"
"مدغېچی","Noun"
"مدفن","Noun"
"مدلل","Adjective"
"مدني","Adjective"
"مدنيت","Noun"
"مدهش","Adjective"
"مدور","Adjective"
"مدون","Adjective"
"مدون","Noun"
"مديترانه","Noun"
"مدير","Noun"
"مديريت","Noun"
"مدينه","Noun"
"مديون","Adjective"
"مذاکره","Noun"
"مذبذب","Adjective"
"مذکر","Adjective"
"مذمت","Noun"
"مذهب","Noun"
"مذهبي","Adjective"
"مراتب","Noun"
"مراجعت","Noun"
"مراجعه","Noun"
"مراد","Noun"
"مرادف","Adjective"
"مراسم","Noun"
"مراعات","Noun"
"مرافعه","Noun"
"مراقبت","Noun"
"مراکش","Noun"
"مرام ","Noun"
"مرامنامه","Noun"
"مرانده","Noun"
"مرانګور","Noun"
"مراوده","Noun"
"مربا","Noun"
"مربع","Noun"
"مربوط","Adjective"
"مربي","Noun"
"مرتب","Adverb"
"مرتبه","Noun"
"مرتجع","Adjective"
"مرتد","Adjective"
"مرتشي","Noun"
"مرتفع","Adjective"
"مرتکب","Adjective"
"مرثيه","Noun"
"مرجان","Noun"
"مرجح","Adjective"
"مرجع","Noun"
"مرجوڼا","Noun"
"مرجيوڼ","Noun"
"مرچ","Noun"
"مرچک","Noun"
"مرچکی","Adjective"
"مرچه","Noun"
"مرحله","Noun"
"مرحمت","Noun"
"مرحوم","Adjective"
"مرخنی","Noun"
"مرخيړی","Noun"
"مردار","Adjective"
"مرداردانه","Noun"
"مردارسنګ","Noun"
"مرداره","Noun"
"مردارهډی","Noun"
"مردارول","Verb"
"مرداري","Noun"
"مردارېدل","Verb"
"مردک","Noun"
"مردکه","Noun"
"مردکی","Noun"
"مردکۍ","Noun"
"مردود","Adjective"
"مرستون","Noun"
"مرستونی","Noun"
"مرستيال","Noun"
"مرستی","Noun"
"مرسل","Noun"
"مرسل","Noun"
"مرسل اليه","Noun"
"مرشد","Noun"
"مرصع","Adjective"
"مرض","Noun"
"مرضي","Adjective"
"مرضي","Noun"
"مرغ","Noun"
"مرغاچکه","Noun"
"مرغچچی","Noun"
"مرغچی","Noun"
"مرغلره","Noun"
"مرغلين","Adjective"
"مرغه","Noun"
"مرغه","Noun"
"مرغه چڼه","Noun"
"مرغوزی","Noun"
"مرغومی","Noun"
"مرغوڅی","Noun"
"مرغوړنه","Noun"
"مرغيڼا","Adjective"
"مرغړی","Noun"
"مرغۍ","Noun"
"مرغۍ ډوډۍ","Noun"
"مرفه","Adjective"
"مرکاوو","Noun"
"مرکب","Adjective"
"مرکچي","Noun"
"مرکز","Noun"
"مرکزي","Adjective"
"مرکزيت","Noun"
"مرکنډۍ","Noun"
"مرکه","Noun"
"مرکوال","Noun"
"مرمت","Noun"
"مرمر","Noun"
"مرمري","Adjective"
"مرموز","Adjective"
"مرمۍ","Noun"
"مرهم","Noun"
"مرهون","Adjective"
"مرواريد","Noun"
"مروت","Noun"
"مروت","Noun"
"مروج","Adjective"
"مرور","Adjective"
"مرورتوب","Noun"
"مرورتيا","Noun"
"مروريدل","Verb"
"مروری","Noun"
"مروړل","Verb"
"مروړه","Noun"
"مروړی","Noun"
"مروۍ","Noun"
"مريتوب","Noun"
"مريخ","Noun"
"مريد","Noun"
"مريدي","Noun"
"مريزی","Noun"
"مريض","Noun"
"مريضي","Noun"
"مريله","Noun"
"مريم","Noun"
"مرينوس","Noun"
"مرينډۍ","Noun"
